Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      10/73          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [159]
                0.00    0.00       5/8972        std::list<unsigned int, std::allocator<unsigned int> >::empty() const [56]
                0.00    0.00       5/11          std::set<int, std::less<int>, std::allocator<int> >::empty() const [210]
                0.00    0.00       5/5           std::set<int, std::less<int>, std::allocator<int> >::clear() [237]
-----------------------------------------------
                0.00    0.00       5/5           main [6]
[220]    0.0    0.00    0.00       5         domain::processDelaunayMPI(int) [220]
                0.00    0.00      21/3189        std::set<int, std::less<int>, std::allocator<int> >::end() const [109]
                0.00    0.00      21/3189        std::_Rb_tree_const_iterator<int>::operator!=(std::_Rb_tree_const_iterator<int> const&) const [108]
                0.00    0.00      16/16          std::_Rb_tree_const_iterator<int>::operator*() const [177]
                0.00    0.00      16/16          std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [183]
                0.00    0.00      16/2978        std::list<unsigned int, std::allocator<unsigned int> >::size() const [119]
                0.00    0.00      16/16          std::_Rb_tree_const_iterator<int>::operator++() [181]
                0.00    0.00      10/12          GetWallClockTime() [198]
                0.00    0.00      10/10          domain::addFile(std::string, std::string, std::string) [212]
                0.00    0.00       5/10          std::set<int, std::less<int>, std::allocator<int> >::size() const [213]
                0.00    0.00       5/5653        std::list<unsigned int, std::allocator<unsigned int> >::list() [84]
                0.00    0.00       5/5           std::set<int, std::less<int>, std::allocator<int> >::begin() const [230]
                0.00    0.00       5/5           domain::storeActiveParitions(int*, int, unsigned int) [222]
                0.00    0.00       5/5           domain::storeActiveParitionInfo(int, int*, int*, int*) [224]
                0.00    0.00       5/5           domain::runDelaunayMPI(int) [217]
                0.00    0.00       5/5           domain::collectStoreTriangleIds() [223]
                0.00    0.00       5/14289       std::list<unsigned int, std::allocator<unsigned int> >::~list() [42]
-----------------------------------------------
                0.00    0.00       5/5           main [6]
[221]    0.0    0.00    0.00       5         domain::generateIntersection() [221]
                0.00    0.00    6161/11923       boundingBox::boundingBox(boundingBox const&) [49]
                0.00    0.00    5762/10545       point::point(double, double) [53]
                0.00    0.00    5762/5762        gridBound::getLowGridElement() [78]
                0.00    0.00    5762/5762        gridElement::getX() [75]
                0.00    0.00    5762/5762        gridElement::getY() [76]
                0.00    0.00    5762/5762        gridBound::getHighGridElement() [79]
                0.00    0.00    3280/3280        boundingBox::boundingBox(double, double, double, double) [102]
                0.00    0.00    3280/3280        triangle::intersect(boundingBox) [104]
                0.00    0.00    3168/5334        std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int&&) [89]
                0.00    0.00    2881/5653        std::list<unsigned int, std::allocator<unsigned int> >::list() [84]
                0.00    0.00    2881/2881        triangle::triangle(triangle const&) [129]
                0.00    0.00    2881/2881        boundingBox::boundingBox(point, point) [125]
                0.00    0.00    2881/2881        domain::boundingGrid(boundingBox) [126]
                0.00    0.00      20/36712       boundingBox::getLowPoint() [21]
                0.00    0.00      15/188581      point::getX() [10]
                0.00    0.00      15/188663      point::getY() [9]
                0.00    0.00      10/31704       boundingBox::getHighPoint() [22]
-----------------------------------------------
                0.00    0.00       5/5           domain::processDelaunayMPI(int) [220]
[222]    0.0    0.00    0.00       5         domain::storeActiveParitions(int*, int, unsigned int) [222]
                0.00    0.00   10836/44910       std::_List_iterator<unsigned int>::operator*() const [17]
                0.00    0.00    3612/188581      point::getX() [10]
                0.00    0.00    3612/188663      point::getY() [9]
                0.00    0.00    3612/5865        point::getId() [74]
                0.00    0.00    1220/37963       std::list<unsigned int, std::allocator<unsigned int> >::end() [20]
                0.00    0.00    1220/43027       std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [18]
                0.00    0.00    1204/25622       std::_List_iterator<unsigned int>::operator++() [24]
                0.00    0.00      16/8688        std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [63]
                0.00    0.00      16/14278       std::list<unsigned int, std::allocator<unsigned int> >::begin() [43]
                0.00    0.00      16/14289       std::list<unsigned int, std::allocator<unsigned int> >::~list() [42]
                0.00    0.00      10/43          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [164]
-----------------------------------------------
                0.00    0.00       5/5           domain::processDelaunayMPI(int) [220]
[223]    0.0    0.00    0.00       5         domain::collectStoreTriangleIds() [223]
                0.00    0.00      10/43          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [164]
                0.00    0.00       5/37          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [166]
                0.00    0.00       5/73          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [159]
-----------------------------------------------
                0.00    0.00       5/5           domain::processDelaunayMPI(int) [220]
[224]    0.0    0.00    0.00       5         domain::storeActiveParitionInfo(int, int*, int*, int*) [224]
                0.00    0.00       5/43          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [164]
                0.00    0.00       5/73          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [159]
-----------------------------------------------
                0.00    0.00       5/5           main [6]
[225]    0.0    0.00    0.00       5         domain::generateActivePartitions() [225]
                0.00    0.00      76/2978        std::list<unsigned int, std::allocator<unsigned int> >::size() const [119]
                0.00    0.00      75/37963       std::list<unsigned int, std::allocator<unsigned int> >::end() [20]
                0.00    0.00      75/43027       std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [18]
                0.00    0.00      57/44910       std::_List_iterator<unsigned int>::operator*() const [17]
                0.00    0.00      57/25622       std::_List_iterator<unsigned int>::operator++() [24]
                0.00    0.00      18/14278       std::list<unsigned int, std::allocator<unsigned int> >::begin() [43]
                0.00    0.00      16/5334        std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int&&) [89]
                0.00    0.00      16/16          std::set<int, std::less<int>, std::allocator<int> >::insert(int const&) [182]
                0.00    0.00      13/8688        std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [63]
                0.00    0.00      13/14289       std::list<unsigned int, std::allocator<unsigned int> >::~list() [42]
                0.00    0.00       5/11          std::set<int, std::less<int>, std::allocator<int> >::empty() const [210]
                0.00    0.00       5/8972        std::list<unsigned int, std::allocator<unsigned int> >::empty() const [56]
-----------------------------------------------
                0.00    0.00       5/5           main [6]
[226]    0.0    0.00    0.00       5         domain::updateConflictPartitions() [226]
                0.00    0.00     149/37963       std::list<unsigned int, std::allocator<unsigned int> >::end() [20]
                0.00    0.00     149/43027       std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [18]
                0.00    0.00     117/44910       std::_List_iterator<unsigned int>::operator*() const [17]
                0.00    0.00     117/25622       std::_List_iterator<unsigned int>::operator++() [24]
                0.00    0.00     101/101         std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [156]
                0.00    0.00      32/14278       std::list<unsigned int, std::allocator<unsigned int> >::begin() [43]
                0.00    0.00      21/2987        std::list<unsigned int, std::allocator<unsigned int> >::clear() [118]
                0.00    0.00       5/8972        std::list<unsigned int, std::allocator<unsigned int> >::empty() const [56]
-----------------------------------------------
                0.00    0.00       5/5           main [6]
[227]    0.0    0.00    0.00       5         domain::generateConflictPartitions() [227]
                0.00    0.00    7541/37963       std::list<unsigned int, std::allocator<unsigned int> >::end() [20]
                0.00    0.00    7541/43027       std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [18]
                0.00    0.00    5762/8688        std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [63]
                0.00    0.00    5762/14289       std::list<unsigned int, std::allocator<unsigned int> >::~list() [42]
                0.00    0.00    5278/44910       std::_List_iterator<unsigned int>::operator*() const [17]
                0.00    0.00    5278/25622       std::_List_iterator<unsigned int>::operator++() [24]
                0.00    0.00    2962/14278       std::list<unsigned int, std::allocator<unsigned int> >::begin() [43]
                0.00    0.00    2881/2978        std::list<unsigned int, std::allocator<unsigned int> >::size() const [119]
                0.00    0.00    2150/5334        std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int&&) [89]
                0.00    0.00      80/5653        std::list<unsigned int, std::allocator<unsigned int> >::list() [84]
                0.00    0.00      80/80          std::list<unsigned int, std::allocator<unsigned int> >::sort() [157]
                0.00    0.00      80/80          std::list<unsigned int, std::allocator<unsigned int> >::unique() [158]
-----------------------------------------------
                0.00    0.00       5/5           std::to_string(int) [246]
[228]    0.0    0.00    0.00       5         std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [228]
                0.00    0.00       5/5           std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [235]
-----------------------------------------------
                0.00    0.00       5/5           char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [233]
[229]    0.0    0.00    0.00       5         bool __gnu_cxx::__is_null_pointer<char>(char*) [229]
-----------------------------------------------
                0.00    0.00       5/5           domain::processDelaunayMPI(int) [220]
[230]    0.0    0.00    0.00       5         std::set<int, std::less<int>, std::allocator<int> >::begin() const [230]
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() const [231]
-----------------------------------------------
                0.00    0.00       5/5           std::set<int, std::less<int>, std::allocator<int> >::begin() const [230]
[231]    0.0    0.00    0.00       5         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() const [231]
                0.00    0.00       5/3194        std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_node<int> const*) [106]
-----------------------------------------------
                0.00    0.00       5/5           std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [235]
[232]    0.0    0.00    0.00       5         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [232]
                0.00    0.00       5/5           char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [234]
-----------------------------------------------
                0.00    0.00       5/5           char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [234]
[233]    0.0    0.00    0.00       5         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [233]
                0.00    0.00       5/5           bool __gnu_cxx::__is_null_pointer<char>(char*) [229]
                0.00    0.00       5/5           std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [245]
-----------------------------------------------
                0.00    0.00       5/5           char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [232]
[234]    0.0    0.00    0.00       5         char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [234]
                0.00    0.00       5/5           char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [233]
-----------------------------------------------
                0.00    0.00       5/5           std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [228]
[235]    0.0    0.00    0.00       5         std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [235]
                0.00    0.00       5/5           char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [232]
-----------------------------------------------
                0.00    0.00       5/5           domain::deliverTriangles() [218]
[236]    0.0    0.00    0.00       5         std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator() [236]
-----------------------------------------------
                0.00    0.00       5/5           domain::updateTriangleArr() [219]
[237]    0.0    0.00    0.00       5         std::set<int, std::less<int>, std::allocator<int> >::clear() [237]
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::clear() [241]
-----------------------------------------------
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::clear() [241]
[238]    0.0    0.00    0.00       5         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_leftmost() [238]
-----------------------------------------------
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::clear() [241]
[239]    0.0    0.00    0.00       5         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_rightmost() [239]
-----------------------------------------------
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&) [193]
[240]    0.0    0.00    0.00       5         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() [240]
                0.00    0.00       5/8337        std::_Rb_tree_iterator<int>::_Rb_tree_iterator(std::_Rb_tree_node<int>*) [64]
-----------------------------------------------
                0.00    0.00       5/5           std::set<int, std::less<int>, std::allocator<int> >::clear() [237]
[241]    0.0    0.00    0.00       5         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::clear() [241]
                0.00    0.00      10/3210        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_end() [105]
                0.00    0.00       5/3190        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin() [107]
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_leftmost() [238]
                0.00    0.00       5/6           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*) [216]
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_root() [242]
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_rightmost() [239]
-----------------------------------------------
                0.00    0.00       5/5           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::clear() [241]
[242]    0.0    0.00    0.00       5         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_root() [242]
-----------------------------------------------
                0.00    0.00       5/5           std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [245]
[243]    0.0    0.00    0.00       5         std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [243]
-----------------------------------------------
                0.00    0.00       5/5           std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [245]
[244]    0.0    0.00    0.00       5         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [244]
-----------------------------------------------
                0.00    0.00       5/5           char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [233]
[245]    0.0    0.00    0.00       5         std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*) [245]
                0.00    0.00       5/5           std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [244]
                0.00    0.00       5/5           std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag) [243]
-----------------------------------------------
                0.00    0.00       5/5           domain::runDelaunayMPI(int) [217]
[246]    0.0    0.00    0.00       5         std::to_string(int) [246]
                0.00    0.00       5/5           std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [228]
-----------------------------------------------
                0.00    0.00       5/5           domain::runDelaunayMPI(int) [217]
[247]    0.0    0.00    0.00       5         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [247]
                0.00    0.00       5/123         std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [154]
-----------------------------------------------
                0.00    0.00       4/4           std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [183]
[248]    0.0    0.00    0.00       4         std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>) [248]
                0.00    0.00      54/43027       std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [18]
                0.00    0.00      50/50          std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>) [160]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[249]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z13createNewNodeP4edge [249]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [267]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[250]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN11boundingBoxC2E5pointS0_ [250]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [263]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[251]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN4edgeC2ERK5pointS2_ [251]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [260]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[252]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN5pointC2Eddy [252]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [259]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[253]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6domainC2EddddSs [253]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [265]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[254]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN9gridBoundC2E11gridElementS0_ [254]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [262]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[255]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN9partitionC2Ev [255]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [264]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[256]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [256]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [266]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [343]
[257]    0.0    0.00    0.00       1         _GLOBAL__sub_I_max [257]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [261]
-----------------------------------------------
                0.00    0.00       1/1           domain::triangleTransform() [275]
[258]    0.0    0.00    0.00       1         removeLinkList(triangleNode*&) [258]
                0.00    0.00     654/1988        triangleNode::~triangleNode() [141]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5pointC2Eddy [252]
[259]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [259]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN4edgeC2ERK5pointS2_ [251]
[260]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [260]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_max [257]
[261]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [261]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN9gridBoundC2E11gridElementS0_ [254]
[262]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [262]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN11boundingBoxC2E5pointS0_ [250]
[263]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [263]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN9partitionC2Ev [255]
[264]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [264]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6domainC2EddddSs [253]
[265]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [265]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [256]
[266]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [266]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z13createNewNodeP4edge [249]
[267]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [267]
-----------------------------------------------
                0.00    0.00       1/1           domain::triangleTransform() [275]
[268]    0.0    0.00    0.00       1         size(triangleNode*) [268]
-----------------------------------------------
                0.00    0.00       1/1           domain::domain(double, double, double, double, std::string) [279]
[269]    0.0    0.00    0.00       1         boundingBox::setLowPoint(point) [269]
-----------------------------------------------
                0.00    0.00       1/1           domain::domain(double, double, double, double, std::string) [279]
[270]    0.0    0.00    0.00       1         boundingBox::setHighPoint(point) [270]
-----------------------------------------------
                0.00    0.00       1/1           domain::domain(double, double, double, double, std::string) [279]
[271]    0.0    0.00    0.00       1         boundingBox::boundingBox() [271]
                0.00    0.00       2/42713       point::point() [19]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[272]    0.0    0.00    0.00       1         domain::loadInitPoints() [272]
                0.00    0.00       1/43          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [164]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[273]    0.0    0.00    0.00       1         domain::initTriangulate() [273]
                0.00    0.00     652/393560      point::point(point const&) [8]
                0.00    0.00     332/42713       point::point() [19]
                0.00    0.00     332/6894        point::setX(double) [69]
                0.00    0.00     332/6894        point::setY(double) [70]
                0.00    0.00     332/332         point::setId(unsigned long long) [151]
                0.00    0.00     332/332         domain::basicTriangulate(point) [152]
                0.00    0.00     320/320         domain::partIndex(point) [153]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[274]    0.0    0.00    0.00       1         domain::storeAllTriangles() [274]
                0.00    0.00     519/5865        point::getId() [74]
                0.00    0.00       1/43          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [164]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[275]    0.0    0.00    0.00       1         domain::triangleTransform() [275]
                0.00    0.00     654/3054        triangle::triangle() [117]
                0.00    0.00       1/1           size(triangleNode*) [268]
                0.00    0.00       1/1           removeLinkList(triangleNode*&) [258]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[276]    0.0    0.00    0.00       1         domain::loadExtensionPoints() [276]
                0.00    0.00       1/43          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [164]
-----------------------------------------------
                0.00    0.00       1/1           domain::domain(double, double, double, double, std::string) [279]
[277]    0.0    0.00    0.00       1         domain::readPointPartFileInfo() [277]
                0.00    0.00       1/43          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [164]
                0.00    0.00       1/73          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [159]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[278]    0.0    0.00    0.00       1         domain::unDeliveredTriangleNum() [278]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[279]    0.0    0.00    0.00       1         domain::domain(double, double, double, double, std::string) [279]
                0.00    0.00      16/16          partition::partition() [173]
                0.00    0.00       6/3909        point::point(double, double, unsigned long long) [99]
                0.00    0.00       2/42713       point::point() [19]
                0.00    0.00       2/6894        point::setX(double) [69]
                0.00    0.00       2/6894        point::setY(double) [70]
                0.00    0.00       2/10545       point::point(double, double) [53]
                0.00    0.00       2/2000        triangle::triangle(point const&, point const&, point const&) [138]
                0.00    0.00       2/1988        insertFront(triangleNode*&, triangleNode*) [140]
                0.00    0.00       1/1           boundingBox::boundingBox() [271]
                0.00    0.00       1/5653        std::list<unsigned int, std::allocator<unsigned int> >::list() [84]
                0.00    0.00       1/1           std::set<int, std::less<int>, std::allocator<int> >::set() [285]
                0.00    0.00       1/1           boundingBox::setLowPoint(point) [269]
                0.00    0.00       1/1           boundingBox::setHighPoint(point) [270]
                0.00    0.00       1/1           domain::readPointPartFileInfo() [277]
                0.00    0.00       1/37          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [166]
                0.00    0.00       1/73          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [159]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[280]    0.0    0.00    0.00       1         domain::~domain() [280]
                0.00    0.00      33/14289       std::list<unsigned int, std::allocator<unsigned int> >::~list() [42]
                0.00    0.00      32/2987        std::list<unsigned int, std::allocator<unsigned int> >::clear() [118]
                0.00    0.00      16/8688        std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [63]
                0.00    0.00      16/16          partition::~partition() [174]
                0.00    0.00       1/11          std::set<int, std::less<int>, std::allocator<int> >::empty() const [210]
                0.00    0.00       1/37          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [166]
                0.00    0.00       1/73          std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [159]
                0.00    0.00       1/1           std::set<int, std::less<int>, std::allocator<int> >::~set() [286]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<int> >::allocator() [283]
[281]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [281]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<int> >::~allocator() [284]
[282]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [282]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [288]
